"hhid","hhsize","adult","child","poly","boy","girl","otheradult","porl_hh","spouseabroad_hh","mealdata_hhmin","hh_kcal","hh_protein","hh_fat","hh_carb","hh_calcium","hh_iron","sampletype","AE_OECD","agehead","sexhead","maritalhead","abroadhead","lithead","noschoolhead","secondschoolhead","agworkhead","BMIhead","I_kcalhead","agespouse","sexspouse","abroadspouse","litspouse","noschoolspouse","secondschoolspouse","agworkspouse","BMIspouse","I_kcalspouse","nonfoodexp_hhwk","nonfoodexp_hhwk_pc","nonfoodexp_hhwk_AE_OECD","foodpurch_hhwk","foodprod_hhwk","foodother_hhwk","foodtot_hhwk","foodpurch_hhwk_pc","foodpurch_hhwk_AE_OECD","foodtot_hhwk_pc","foodtot_hhwk_AE_OECD","foodshare","totexp_hhwk","hhds","nofood","hungrynight","hungryday","dvcode","vcode","aeu","hhweightR2","popweightR2","hhsize_India_grp","hhsize_FAO_I","hhsize_FAO_age","hhsize_FAO_grp","hhsize_IOM_grp","hhsize_IOM_I"
1627,3,1,2,0,1,1,0,0,0,10,359510.858470548,21886.0514999149,60.2324072148541,42261.8866449816,602.262264770115,32.2378606594953,3,1.6,34,2,2,0,1,0,1,1,18.5107100691516,110552.576345292,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822.46153846154,607.48717948718,1139.03846153846,175,676.07,5,851.07,58.3333333333333,109.375,283.69,531.91875,0.318331759979814,2673.53153846154,12,0,0,0,30,33361709001,2.31999999284744,4702.14013671875,14106.419921875,2.9,2.11965664655154,2.38728630496997,2.46989144171536,2.33547955634507,2.04262911489614
1628,6,2,4,0,0,4,0,0,0,10,196810.436529321,4535.86081694337,1563.89672626037,36109.1651709975,34005.4380908761,2510.10722872985,3,2.7,38,1,2,0,1,0,0,0,19.4830165119479,9776.07951619658,32,2,0,1,0,0,1,23.6808590043328,18955.4825984848,1784.42307692308,297.403846153846,660.897435897436,270,3.64733333333333,41.6578947368421,273.647333333333,45,100,45.6078888888889,101.350864197531,0.13296305703129,2058.07041025641,9,0,0,0,30,33361709001,3.84999996423721,4702.14013671875,28212.83984375,5.06,3.10660980320548,3.38766315025047,3.4564018064925,3.44234737046381,3.17739096037326
1629,3,3,0,0,0,0,2,0,0,12,1567.31841409809,97.2310836833393,71.0945125944584,139.254118326144,1157.23471265491,19.2438712796782,3,2,27,1,1,0,1,0,0,1,23.4565974067382,477.239243738202,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.5,247.5,371.25,110,18.95,0,128.95,36.6666666666667,55,42.9833333333333,64.475,0.147971771185954,871.45,11,0,0,0,30,33361709001,2.88999992609024,4702.14013671875,14106.419921875,2.58,2.48380581868222,2.87948709498314,2.87948709498314,2.76222886344524,2.25501155081846
1630,5,4,1,0,0,1,3,0,0,0,571214.277280689,32211.9247186234,34384.5629401398,7668.83467443902,203424.296676064,5626.31199185708,3,2.8,26,1,2,0,1,0,0,0,26.4511787955843,311898.919175777,17,2,0,1,0,0,0,NA,NA,3638.42307692308,727.684615384615,1299.43681318681,430,789,62.5,1219,86,153.571428571429,243.8,435.357142857143,0.250956109998179,4857.42307692308,8,0,0,0,30,33361709001,3.89999997615814,4702.14013671875,23510.701171875,2.84,2.47065331819967,2.68970438510687,2.68970438510687,2.77751707825995,2.27507634818984
1631,4,1,3,0,1,2,0,0,0,0,2352.30377705567,123.415839856702,54.7256106455979,266.33139898967,1818.50175024361,41.7004930140753,3,1.9,38,2,2,0,1,0,0,0,24.3231139267137,922.584653181808,NA,NA,NA,NA,NA,NA,NA,NA,NA,19908.1923076923,4977.04807692308,10477.995951417,310,18.0473333333333,10.5263157894737,328.047333333333,77.5,163.157894736842,82.0118333333333,172.65649122807,0.016210883995872,20236.2396410256,11,0,0,0,30,33361709001,2.9899999499321,4702.14013671875,18808.560546875,2.78,1.25959050644158,2.02120128886898,2.02120128886898,1.93143504489128,1.26207236013873
1632,5,2,3,0,3,0,0,0,0,7,799.068763097514,65.7082783376623,17.4086071818182,84.2820516080339,1352.00783157662,26.1929270654619,3,2.4,33,1,2,0,0,1,0,0,19.0215545268388,237.576854684512,28,2,0,1,0,0,0,21.5544146562217,170.350626386233,762.038461538462,152.407692307692,317.516025641026,1268,50,115.67619047619,1318,253.6,528.333333333333,263.6,549.166666666667,0.633642129398495,2080.03846153846,6,0,0,0,30,33361709001,3.44999995827675,4702.14013671875,23510.701171875,4.13,2.55524290489259,3.16101986521976,3.2556757772849,3.4347539544635,2.6984054977517
1633,4,3,1,0,0,1,2,1,0,9,762.405576397798,56.5942536114293,19.9480138448843,83.6304791967644,504.858230870083,18.6804138982401,3,2.3,48,2,3,0,0,1,0,1,20.8033473918188,237.607331572758,NA,NA,NA,NA,NA,NA,NA,NA,NA,1827.76923076923,456.942307692308,794.682274247492,260,402.4,113.671428571429,662.4,65,113.04347826087,165.6,288,0.26600601750885,2490.16923076923,10,0,0,0,30,33361709001,2.87999996542931,4702.14013671875,18808.560546875,3.07,1.80969220168806,2.08948108022305,2.08948108022305,2.02862493178814,1.54698542546786
1634,3,3,0,0,0,0,2,0,0,9,3492182.40652675,106227.809438209,37155.1109186804,703694.967340283,1744868.79900893,39156.5838071507,3,2,28,1,1,0,1,0,0,0,23.90625,1269833.85070771,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345.94230769231,448.647435897436,672.971153846154,110,130.44,75,240.44,36.6666666666667,55,80.1466666666667,120.22,0.151564978274225,1586.38230769231,6,0,0,0,30,33361709001,2.88999992609024,4702.14013671875,14106.419921875,2.68,2.37797727148931,2.55581441915303,2.55581441915303,2.58278925395712,2.26445114040282
1635,4,2,2,0,1,1,0,0,0,12,12544.4221766261,420.280182862976,84.5216446411941,2471.34964733833,1952.97566442609,128.219584583748,3,2.1,50,1,2,0,1,0,1,1,18.9528530163595,385.870666881263,31,2,0,1,0,1,1,21.0664092650759,562.607917672682,1143.96153846154,285.990384615385,544.74358974359,135,856.52,0,991.52,33.75,64.2857142857143,247.88,472.152380952381,0.464307455785508,2135.48153846154,10,0,0,0,30,33361709001,2.9899999499321,4702.14013671875,18808.560546875,3.47,2.62718812526452,2.98605926251064,3.03588523321151,3.10444776638287,2.59695632483608
1636,5,3,2,0,1,1,1,1,0,0,1564.98831527472,9613.4283335321,54.9744184346925,2541.45979244414,716396.6244968,642.248776229926,3,2.6,43,1,2,0,0,1,0,1,17.421875,467.595602294455,38,2,0,0,1,0,1,25.186121166587,394.229970924195,1430.09615384615,286.019230769231,550.036982248521,310,580.009937888199,195,890.009937888199,62,119.230769230769,178.00198757764,342.311514572384,0.383607431168326,2320.10609173435,9,0,0,0,30,33361709001,3.8999999165535,4702.14013671875,23510.701171875,3.05,2.50579220134155,2.77653019411612,2.82030404671593,2.6223721506516,2.25708608212625
1637,2,2,0,0,0,0,0,0,0,14,2425.12354622067,97.8648185908034,59.2257895113063,380.226834300011,1756.07889242554,5568.68503516253,3,1.5,73,1,2,0,0,1,0,1,18.0965982612696,1227.94280131659,53,2,0,0,1,0,1,19.5062437713017,1197.18074490408,1483.96153846154,741.980769230769,989.307692307692,260,435.06,0,695.06,130,173.333333333333,347.53,463.373333333333,0.318978031071109,2179.02153846154,10,0,0,0,30,33361709001,1.50999999046326,4702.14013671875,9404.2802734375,1.34,1.63387601163684,1.85167057005851,1.85167057005851,1.81974060749609,1.56045718285423
1638,6,3,3,0,1,2,1,1,0,4,868677.958827581,58381.4401769815,560.725297413559,89223.7147720615,2206.57485836049,97.9690484758626,3,2.9,68,1,2,0,1,0,0,0,25.4689111674433,190104.623487627,60,2,0,0,1,0,0,18.6720507321363,159795.059996377,1813.46153846154,302.24358974359,625.331564986737,510,650.620176328502,0,1160.6201763285,85,175.862068965517,193.43669605475,400.21385390638,0.390244884851941,2974.08171479004,10,0,0,0,30,33361709001,3.63000002503395,4702.14013671875,28212.83984375,4.02,3.07632234609556,3.33454143623584,3.33454143623584,3.28736053182861,2.94441299085588
1639,4,2,2,0,1,1,0,0,0,7,24460.7351648643,395.564911897597,320.538591015071,5028.87051616753,6402.65226912476,5715.5660305768,3,2.1,39,1,2,0,1,0,0,1,22.3772106881969,1092.90768029712,32,2,0,1,0,1,0,21.9760548905912,272.936443741243,1417.46153846154,354.365384615385,674.981684981685,355,701.714285714286,129.0875,1056.71428571429,88.75,169.047619047619,264.178571428571,503.197278911565,0.427097490561848,2474.17582417582,11,0,0,0,30,33361709001,2.92999994754791,4702.14013671875,18808.560546875,3.74,2.70546184397413,2.83047872758844,2.85798929784749,2.85678151470971,2.74372783126915
1640,6,4,2,0,1,1,2,1,0,3,742225.177309821,33154.6640448273,45375.7036818937,910.012467647413,1195352.17268024,14116.4896523228,3,3.1,68,1,2,0,0,1,0,1,16.9584464083855,134602.476854922,61,2,0,1,0,0,1,24.0809233015468,103241.260999697,2530.13461538462,421.689102564103,816.172456575682,230,988.261904761905,50,1218.2619047619,38.3333333333333,74.1935483870968,203.043650793651,392.987711213518,0.325008813292326,3748.39652014652,10,0,0,0,30,33361709001,3.96999999880791,4702.14013671875,28212.83984375,4.2,3.64675956028366,4.38941348283515,4.44567721326795,4.45246643147051,3.60803192431262
1641,5,3,2,0,1,1,1,0,0,14,3654794.93498574,217746.759638961,92270.1084995825,378846.032926857,5194.44117605984,32944.4209052491,3,2.6,35,1,2,0,1,0,0,0,19.8686107995514,956037.907243709,30,2,0,1,0,0,1,22.7556794383265,641938.472411423,2116.25,423.25,813.942307692308,1025,1916.48888888889,0,2941.48888888889,205,394.230769230769,588.297777777778,1131.34188034188,0.581581800387305,5057.73888888889,12,0,0,0,30,33860912502,3.9099999666214,4702.14013671875,23510.701171875,4.39,3.04571980363988,3.4715183929252,3.41212958036682,3.40752812153239,3.00409225726944
1642,4,2,2,0,1,1,0,0,0,14,1436.99565925317,89.8043788430884,46.0004219926142,103.412388686792,1902.83624702793,14.7656913424909,3,2.1,45,1,2,0,1,0,0,1,24.6302232980109,367.421297388143,38,2,0,1,0,0,1,19.2051799113818,549.649292210593,1855.67307692308,463.918269230769,883.653846153846,80,577.829523809524,35,657.829523809524,20,38.0952380952381,164.457380952381,313.252154195011,0.261718258663344,2513.5026007326,10,0,0,0,30,33860912502,3.11999994516373,4702.14013671875,18808.560546875,3.62,3.05620458664777,3.21830732686822,3.10996424983785,2.98122352094291,2.89058426839564
1643,4,2,2,0,0,2,0,0,0,13,3395.16990617509,12607.6733960607,27.197894845281,19266.8060142495,240463.892550868,31.0244469554169,3,2.1,40,1,2,0,0,0,0,0,17.0901474818806,754.471838341688,29,2,0,1,0,0,1,23.2576845733984,1015.82296987236,2202.96153846154,550.740384615385,1049.0293040293,360,50.0236666666667,10,410.023666666667,90,171.428571428571,102.505916666667,195.249365079365,0.156917714597833,2612.98520512821,11,0,0,0,30,33860912502,3.01999998092651,4702.14013671875,18808.560546875,3.47,2.52476639028133,2.82211642446113,2.75031877690969,2.70459175221139,2.50072580838313
1644,4,3,1,0,1,0,1,0,0,12,704199.268217298,8067.08259830578,5356.9426866799,158646.298001096,73179.0841992489,2764.64259532204,3,2.3,53,1,2,0,0,1,0,0,17.4592544648926,176087.18511377,48,2,0,1,0,0,0,22.1304486067753,175913.67443641,1472.30769230769,368.076923076923,640.133779264214,540,0,10,540,135,234.782608695652,135,234.782608695652,0.268348623853211,2012.30769230769,9,1,0,0,30,33860912502,3.58999991416931,4702.14013671875,18808.560546875,3.61,3.05202785455081,3.56990885433825,3.61973482503912,3.50629583298087,2.89397237291031
1645,3,2,1,0,0,1,1,0,0,6,608.156950167004,40.0171995524895,28.4681999638271,44.0828706482793,373.829951733285,8.56446183891134,3,1.8,22,1,2,0,0,1,0,0,17.679739092819,233.930073494763,17,2,0,1,0,0,1,18.8201078240215,207.355261480661,742.692307692308,247.564102564103,412.606837606838,160,320,35.08,480,53.3333333333333,88.8888888888889,160,266.666666666667,0.392576281849638,1222.69230769231,8,0,0,0,30,33860912502,2.60999995470047,4702.14013671875,14106.419921875,2.43,2.32612628495023,2.61784685422188,2.61784685422188,2.58531307793485,2.26975755223494
1646,3,2,1,0,0,1,0,1,0,16,33055.2476118931,121.260399912094,580.773364986621,2542.60043746864,1074.25859454988,295.776517452268,3,1.8,38,1,2,0,1,0,0,0,19.02703248022,32084.992921905,25,2,0,1,0,1,1,21.2717687175482,447.028758328484,2251.17307692308,750.391025641026,1250.65170940171,960,54.8,10,1014.8,320,533.333333333333,338.266666666667,563.777777777778,0.310719034143435,3265.97307692308,11,0,0,0,30,33860912502,2.33999997377396,4702.14013671875,14106.419921875,2.89,2.30816316640629,2.70563229651534,2.57131362812289,2.61575288811928,2.29473471631329
1647,2,2,0,0,0,0,0,0,0,11,2838.19443735238,143.407587544563,23644.4282616176,356.35273445995,39071.1488877843,28.0386647503991,3,1.5,73,1,2,0,0,1,0,0,24.0138345259006,1808.20858880698,63,2,0,0,1,0,1,14.3512028282464,1029.9858485454,513.807692307692,256.903846153846,342.538461538462,785,510.333333333333,541.5,1295.33333333333,392.5,523.333333333333,647.666666666667,863.555555555556,0.715993565440463,1809.14102564103,10,0,0,0,30,33860912502,1.29000002145767,4702.14013671875,9404.2802734375,1.21,1.25413531923174,1.47414580520587,1.47414580520587,1.52807195874613,1.23262213895814
1648,4,3,1,0,1,0,1,0,0,12,713871.154745743,65256.4627082104,37551.7371806088,912.385792664668,1944.11683613584,54.7954532409519,3,2.3,44,1,2,0,1,0,0,1,19.8493970028558,202989.563888258,38,2,0,1,0,0,1,23.0057295418349,88492.8766568176,2883.23076923077,720.807692307692,1253.57859531773,1129,689.664958362356,534.082916666667,1818.66495836236,282.25,490.869565217391,454.666239590589,790.723894940155,0.386793979221934,4701.89572759312,11,0,0,0,30,33860912502,3.52999997138977,4702.14013671875,18808.560546875,3.67,3.22027379458609,3.59007393031797,3.62890521446355,3.55253156322514,3.10216994697305
1649,6,NA,NA,NA,NA,NA,NA,0,0,0,1104.78074771944,103.602508339352,34.2130797682861,89.7383464241261,420.564822126697,19.5728691479466,3,NA,63,1,2,0,1,0,0,1,22.8009719052854,240.737157911785,55,2,0,1,0,0,1,23.232085528429,281.38002580216,2336.44230769231,389.407051282051,NA,1230,83.3817590301502,140,1313.38175903015,205,NA,218.896959838358,NA,0.359847963907358,3649.82406672246,11,0,0,0,30,33860912502,2.66000002622604,4702.14013671875,18808.560546875,2.73,2.72318172049026,2.90912224561158,2.91301433187372,2.95217918497398,2.63709635910373
1650,4,2,2,0,0,2,0,0,0,15,3240.25363873915,140.959682862889,101.07087877054,1193.87450183822,470409.04605743,11409.4373539033,3,2.1,38,1,2,0,1,0,0,0,20.3983175177719,606.119597320365,33,2,0,1,0,0,0,20.3070027353288,766.629697051061,2213.63461538462,553.408653846154,1054.11172161172,340,4309.054,0,4649.054,85,161.904761904762,1162.2635,2213.83523809524,0.677439158404748,6862.68861538462,11,0,0,0,30,33860912502,3.02999997138977,4702.14013671875,18808.560546875,3.52,2.34249973257701,2.53791816985047,2.46612052229903,2.44579271223634,2.41531586479372
1651,9,NA,NA,0,NA,NA,NA,1,0,0,2277.86225791078,18806.422250199,60.3319964624517,169.346564314998,329253.82080391,38.4714268844569,3,NA,28,1,2,0,1,0,0,0,20.9860726976183,81.2675813744236,17,2,0,1,0,0,0,NA,NA,2154,239.333333333333,NA,250,50,651.103666666667,300,27.7777777777778,NA,33.3333333333333,NA,0.122249388753056,2454,10,0,0,0,30,33860912502,6.44999992847443,4702.14013671875,37617.12109375,5.97,3.81576055244444,5.0777096225631,5.08160170882523,5.14166678575753,3.92258268372419
1652,7,6,1,0,0,1,4,0,0,4,2673455.46528561,121745.597968279,65692.4701205984,331769.603546467,224005.583657301,13354.1587985513,3,3.8,68,1,2,0,1,0,0,1,18.7735945311703,559187.013615084,58,2,0,1,0,0,1,23.9163653080558,519846.171548934,8765.63461538462,1252.23351648352,2306.745951417,1300,2398.37680952381,0.03,3698.37680952381,185.714285714286,342.105263157895,528.339544217687,973.257055137845,0.296724439944982,12464.0114249084,12,0,0,0,30,33860912502,5.63999992609024,4702.14013671875,32914.98046875,6.37,3.20972627096105,5.52588510414258,5.56965895674239,5.55937313754663,3.06587924982709
1653,4,2,2,0,0,2,0,1,0,7,9171.76198653663,307.831533084886,9471.53324849826,1729.88045637314,1451.61490042828,80.3872025396877,3,2.1,36,1,2,0,1,0,0,0,18.9759592050299,676.425448107964,28,2,0,1,0,0,1,23.9167185377999,763.255800381421,894.903846153846,223.725961538462,426.144688644689,1495,565.095645847845,288,2060.09564584784,373.75,711.904761904762,515.023911461961,980.997926594212,0.697156006768838,2954.99949200169,12,0,0,0,30,33860912502,2.7399999499321,4702.14013671875,18808.560546875,3.1,2.36433270420758,2.62105121382595,2.66482506642576,2.50120394558974,2.24279989915426
1654,4,2,2,0,0,2,0,0,0,11,125377.624103977,117.232153913781,2600.19171230737,2553.96876211766,16807.7890549051,636.243187261658,3,2.1,45,1,2,0,0,0,0,0,18.3608400653028,62246.8840509316,35,2,0,0,0,0,1,21.3417513676884,32225.9614400313,1468.03846153846,367.009615384615,699.065934065934,760,1582.52,11.4666666666667,2342.52,190,361.904761904762,585.63,1115.48571428571,0.61474453774795,3810.55846153846,10,0,0,0,30,33860912502,3.25999993085861,4702.14013671875,18808.560546875,3.55,2.70399043633506,3.12228833631682,3.15565708799357,2.92322877553695,2.4665210115757
1655,6,NA,NA,0,NA,NA,NA,1,0,0,145325.1162742,4537.66376940097,2260.44270333253,24074.0137318982,25143.2250662758,1687.51755784744,3,NA,60,1,3,0,0,1,0,1,22.8410593830703,153.695820178754,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745.69230769231,290.948717948718,NA,200,1089.36956521739,30.0236666666667,1289.36956521739,33.3333333333333,NA,214.894927536232,NA,0.424824803977152,3035.0618729097,11,0,0,0,30,33860912502,3.69999998807907,4702.14013671875,23510.701171875,3.99,4.0866850519661,4.49259980236223,4.45112992260509,4.37496528285739,3.93271841181222
1656,2,2,0,0,0,0,0,0,0,12,439.973165098255,22.3420380612245,5.79168529233315,72.161560075746,239.744116958081,7.05290993908286,3,1.5,73,1,2,0,0,1,0,0,15.1497171789091,208.37367599101,63,2,0,0,1,0,0,17.1351512771383,231.599489107244,304.961538461538,152.480769230769,203.307692307692,620,10,0.02,630,310,413.333333333333,315,420,0.673824509440948,934.961538461538,9,0,0,0,30,33860912502,1.29000002145767,4702.14013671875,9404.2802734375,1.21,0.962059818291729,1.23268301900958,1.23268301900958,1.30594892362096,0.952007561772165
1657,6,4,2,0,2,0,2,0,0,0,1492.94863713424,104.440728241088,43.0804896247002,159.071805205337,1104.26827810155,35.5600218139444,3,3.1,33,1,2,0,0,1,0,1,18.6491411952447,258.392367498062,28,2,0,1,0,0,1,20.0907389322917,290.533268333662,10334.2307692308,1722.37179487179,3333.62282878412,459,1062.14285714286,0,1521.14285714286,76.5,148.064516129032,253.52380952381,490.691244239631,0.1283083017948,11855.3736263736,10,0,0,0,30,33860912502,3.77999994158745,4702.14013671875,23510.701171875,3.98,3.70508824698322,3.95714154082766,3.95714154082766,3.95135629896119,3.72466941272282
1658,3,2,1,0,1,0,0,0,0,0,2199427.82498363,66340.7103594624,19950.2094599235,393196.713726372,200214.873976622,25216.8976826393,3,1.8,68,1,2,0,1,0,0,1,16.7551755393842,1257981.14512428,52,2,0,1,0,0,1,22.1640903686088,941446.679859344,2037.34615384615,679.115384615385,1131.85897435897,755,685.257142857143,5.02041666666667,1440.25714285714,251.666666666667,419.444444444444,480.085714285714,800.142857142857,0.414152224959782,3477.6032967033,12,0,0,0,30,33860912502,1.50999999046326,4702.14013671875,9404.2802734375,1.44,1.59932758238385,1.85167057005851,1.85167057005851,1.85135442137266,1.50342521110431
1659,4,2,2,0,1,1,1,0,0,14,23328.4096857594,273.905487192164,259.929019825933,67845.195403336,4740.29020181133,138.160833074625,3,2.1,36,2,2,0,1,0,0,0,21.4681440443213,685.908756046497,NA,NA,NA,NA,NA,NA,NA,NA,NA,1673.5,418.375,796.904761904762,530,768.591777777778,0,1298.59177777778,132.5,252.380952380952,324.647944444444,618.377037037037,0.436928559032834,2972.09177777778,11,0,0,0,30,33860912502,3.11999994516373,4702.14013671875,18808.560546875,3.84,2.86830961169254,3.01611397836427,2.82081285118873,2.83781800328744,2.85618583979791
1660,7,NA,NA,0,NA,NA,NA,0,0,0,383797.03731562,86106.6297968203,244.732684891045,20038.1906820557,675911.352095741,12762.2294379663,3,NA,45,1,2,0,1,0,0,0,26.2775794044392,381.468531241356,38,2,0,1,0,1,1,22.8194045477731,190873.049860789,3136.34615384615,448.049450549451,NA,753,16.2236666666667,35,769.223666666667,107.571428571429,NA,109.889095238095,NA,0.196955553739317,3905.56982051282,11,0,0,0,30,33860912502,4.49999994039536,4702.14013671875,28212.83984375,5.75,4.07137810640844,4.28608479488247,4.36071369196505,4.27227732579644,4.04499577111333
1661,4,NA,NA,0,NA,NA,NA,1,0,0,83799.8472992305,4667.64456991095,1130.06081644562,2421.7037863516,16943.3405560591,1541.66596467407,3,NA,28,1,2,0,1,0,0,0,18.6752905597068,55521.281998088,23,2,0,1,0,0,1,21.6407988837611,21142.2069208856,934.038461538461,233.509615384615,NA,223,12,72,235,55.75,NA,58.75,NA,0.201019904589571,1169.03846153846,9,0,0,0,30,33868516301,2.24999997019768,4702.14013671875,14106.419921875,2.71,1.84394775496752,2.20545770928453,2.20545770928453,2.19050907528765,1.77857714782361
1662,3,3,0,1,0,0,0,0,0,9,76265.3477603696,2344.88423350329,81.0921661802457,15462.514400631,7937.1014519118,906.852939576982,3,2,83,1,2,0,1,0,1,0,21.1040574683142,2790.60442314667,63,2,0,0,1,0,1,17.8459198795788,365.856122358114,3115.05769230769,1038.35256410256,1557.52884615385,50,420,245,470,16.6666666666667,25,156.666666666667,235,0.131099703362782,3585.05769230769,10,0,0,0,30,33868516301,2.12000000476837,4702.14013671875,14106.419921875,1.85,2.04996162671418,2.36971658780977,2.36971658780977,2.33381120946888,1.86871016004286
1663,9,7,2,0,1,1,5,1,0,0,277621.38148212,14073.7868156675,52910.1334361801,12655.0441772899,689105.779942411,949.85829405312,3,4.6,58,1,2,0,1,0,1,1,26.4035464131814,68712.7520144895,53,2,0,1,0,0,1,19.0575103687902,13245.8879544999,8590.09615384615,954.455128205128,1867.41220735786,2983,2107.15366666667,420,5090.15366666667,331.444444444444,648.478260869565,565.57262962963,1106.55514492754,0.372080461501094,13680.2498205128,11,0,0,0,30,33868516301,7.3599998652935,4702.14013671875,42319.26171875,6.08,5.02598504638575,5.42999039722784,5.42999039722784,5.39203877253479,4.87250922589281
